1.731006635	1.9831	1.777207319
1.31108668	1.6248	1.384711558
0.987816394	1.2986	1.078043243
0.835410365	1.0775	0.927670485
0.883109219	1.006	0.96248913
1.110260823	1.091	1.164636531
1.452813523	1.3014	1.47524071
1.818851547	1.5757	1.809001664
2.11068262	1.8362	2.075004086
2.249941668	2.0094	2.200129533
2.199777825	2.0474	2.149532224
1.976666538	1.9419	1.937579239
1.6464494	1.7269	1.624553064
1.305018566	1.4677	1.299401045
1.050457743	1.2409	1.05434734
0.956362301	1.1133	0.959921683
1.053994288	1.1258	1.047540447
1.326134506	1.2847	1.302843136
1.711715737	1.5605	1.669527385
2.119325478	1.8933	2.062034637
2.447952995	2.2055	2.385183412
2.612252893	2.4206	2.557760939
2.566549879	2.484	2.534698953
2.31941666	2.3794	2.320708044
1.932255622	2.1337	1.969690504
1.50140863	1.8085	1.569329232
1.130469932	1.4809	1.216308372
0.902972775	1.2229	0.990887336
0.863525932	1.0852	0.938284568
1.010219247	1.0875	1.060202861
1.297064573	1.2167	1.316215445
1.644604616	1.4296	1.633564896
1.957886707	1.6623	1.92417826
2.150346505	1.8462	2.106916399
2.168645819	1.9274	2.130355872
2.009950832	1.8838	1.988765305
1.723728514	1.7323	1.724549158
1.396181465	1.523	1.415342549
1.123488752	1.3218	1.150579434
0.984533793	1.1907	1.00641143
1.021958357	1.1724	1.026922932
1.234498105	1.2813	1.21517034
1.578765195	1.5024	1.533510519
1.978059498	1.7931	1.911541282
2.33780626	2.0907	2.260862047
2.567569296	2.3259	2.495766888
2.606099006	2.4408	2.556262737
2.441119397	2.4065	2.426280431
2.114645027	2.2327	2.139387091
1.710094762	1.9645	1.768682832
1.32633802	1.6666	1.404700814
1.049752291	1.4046	1.130227551
0.934273219	1.2285	1.000691817
0.993004855	1.1645	1.034140088
1.19903738	1.2125	1.210058866
1.492087921	1.3476	1.47486573
1.79045163	1.5247	1.753355674
2.009552604	1.6877	1.966299096
2.085523883	1.7852	2.05210728
1.996524602	1.7866	1.986241888
1.77170102	1.6941	1.790056495
1.481932931	1.5413	1.524113433
1.215814511	1.3808	1.268349125
1.051907283	1.2662	1.097706344
1.038512073	1.2363	1.062605719
1.18559969	1.3082	1.179015116
1.466253871	1.4757	1.427275143
1.822907458	1.7115	1.756711966
2.177010738	1.9709	2.094868617
2.444277845	2.1989	2.362284947
2.556125007	2.3425	2.492412537
2.481764301	2.3665	2.451691569
2.240622002	2.2662	2.251345953
1.897095219	2.0693	1.944341459
1.538807601	1.8255	1.608038573
1.24875088	1.5899	1.32042499
1.083782319	1.407	1.139956893
1.06573398	1.3029	1.094844884
1.182773652	1.2842	1.181219414
1.394992284	1.3401	1.366435018
1.641437412	1.4446	1.595507411
1.850984056	1.5599	1.801946317
1.959842449	1.6452	1.924273532
1.93265325	1.6693	1.925159098
1.777510129	1.6234	1.805293742
1.545145145	1.5258	1.604149036
1.310691352	1.4141	1.386035088
1.146953985	1.3308	1.218043069
1.102465789	1.3077	1.150222019
1.192483624	1.3593	1.205033336
1.401447235	1.4825	1.376141935
1.689758538	1.6603	1.632112382
2.00013183	1.8651	1.921748292
2.265257871	2.0599	2.182022421
2.421305281	2.2046	2.351255001
2.427099913	2.266	2.386666141
2.280925661	2.2299	2.279663835
2.02405516	2.1082	2.060228457
1.726502584	1.934	1.786603726
1.46169122	1.7492	1.525057056
1.283497132	1.5891	1.32993381
1.215861759	1.475	1.232316664
1.255116843	1.4139	1.23845743
1.37737252	1.4028	1.333266083
1.5441108	1.4312	1.484242521
1.706306618	1.4813	1.645955842
1.812677744	1.529	1.768665746
1.824966818	1.5509	1.812557721
1.734752309	1.534	1.762909443
1.570732642	1.4839	1.637492003
1.38923466	1.423	1.480396911
1.251704088	1.3806	1.344765807
1.201932633	1.3794	1.273882012
1.25497172	1.4278	1.28995583
1.400007949	1.521	1.393166699
1.609722824	1.6467	1.566373285
1.84721533	1.7894	1.779503842
2.068599451	1.9308	1.992298921
2.226959806	2.0487	2.159216392
2.28331173	2.12	2.240085373
2.22227896	2.129	2.214263381
2.062338697	2.0757	2.090333506
1.851183732	1.977	1.903944739
1.646599333	1.8592	1.703733
1.49397654	1.7462	1.533385816
1.413654415	1.6511	1.419831761
1.402888264	1.5763	1.3717593
1.446040884	1.5202	1.384607787
1.522530523	1.4818	1.445017424
1.608040593	1.4604	1.531696627
1.673806017	1.4521	1.616074047
1.691794369	1.4481	1.668055286
1.647142417	1.4393	1.667411748
1.549746672	1.4239	1.61442258
1.434256644	1.4107	1.531472043
1.345423388	1.4144	1.452983916
1.317372339	1.4466	1.409727173
1.360369601	1.5076	1.417490851
1.462366782	1.5874	1.475895747
1.600726922	1.673	1.574662573
1.752779712	1.7556	1.699695866
1.897902967	1.8318	1.834034175
2.014053209	1.8988	1.955834316
2.077748758	1.9503	2.039730465
2.072449215	1.9778	2.064826335
2.000209858	1.9759	2.025208007
1.885661573	1.9481	1.934602642
1.766136409	1.9048	1.820283535
1.673265637	1.8558	1.709785592
1.619025658	1.8037	1.619782317
1.595711599	1.7434	1.554241841
